"Sample.Point.Code","Date","Hour","Type","Subgroup","Parameter","Species","Operator","Value","Unit","Additional.information","Situation","Level","Depth"
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","Teleaulax minuta","=",6.372,"cel/ml","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","Teleaulax spp.","=",4.248,"cel/ml","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","Tetraselmis sp.","=",38.232,"cel/ml","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","Torodinium sp.","=",0.2,"cel/ml","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Abundancia (densidad)","-","=",505988,"Células/l","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Diversidad","-","=",3.123,"bit/cel","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Riqueza de especies","-","=",37,"Nº especies","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","CENTRALES <=10 µm","=",0.02,"cel/ml","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","Chaetoceros (Hyalochaete) spp.","=",0.02,"cel/ml","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","Dictyocha fibula","=",0.02,"cel/ml","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","Skeletonema sp. 5-10 µm","=",0.64,"cel/ml","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","Chlamydomonas sp. <= 5 µm","=",29.736,"cel/ml","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","Formas sin identificar (<=10 µm)","=",38.232,"cel/ml","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","GYMNODINIALES <=20 µm","=",33.984,"cel/ml","","L","S",0
"L-N20","08/08/2023","10:38","LITORALES","Fitoplancton","Nº células","PENNALES 10-50 µm","=",0.02,"cel/ml","","L","S",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Eurydice truncata","=",0.002,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Fabulina fabula","=",3,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Fabulina fabula","=",0.0127,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Gastrosaccus sanctus","=",3,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Gastrosaccus sanctus","=",0.0047,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Haplostylus normani","=",3,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Haplostylus normani","=",0.0013,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Hippomedon denticulatus","=",3,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Hippomedon denticulatus","=",0.001,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Magelona johnstoni","=",7,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Magelona johnstoni","=",0.0063,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Mediomastus fragilis","=",7,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Mediomastus fragilis","=",0.0013,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Necallianassa truncata","=",3,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Necallianassa truncata","=",0.0223,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Nephtys assimilis","=",7,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Nephtys assimilis","=",0.0153,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Nephtys cirrosa","=",37,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Nephtys cirrosa","=",0.045,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Onuphis eremita","=",10,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Onuphis eremita","=",0.0273,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Owenia fusiformis","=",3,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Owenia fusiformis","=",0.0077,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Prionospio cristaventralis","=",23,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Prionospio cristaventralis","=",0.0193,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Sigalion mathildae","=",7,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Sigalion mathildae","=",0.008,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Spiochaetopterus costarum","=",307,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Spiochaetopterus costarum","=",0.1137,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Spiophanes convexus","=",10,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Spiophanes convexus","=",0.012,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Tellimya ferruginosa","=",3,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Tellimya ferruginosa","=",0.0063,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Tryphosa nana","=",3,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Tryphosa nana","=",3e-04,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Urothoe elegans","=",3,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Urothoe elegans","=",0.0017,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Urothoe grimaldii","=",13,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Urothoe grimaldii","=",0.007,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Urothoe pulchella","=",7,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Urothoe pulchella","=",0.004,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Abundancia (biomasa)","-","=",12.0943,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Abundancia (densidad)","-","=",923,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Coeficiente biótico","-","=",0.645,"-","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Diversidad (biomasa)","-","=",1.14,"bit/g","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Diversidad (densidad)","-","=",3.35,"bit/ind","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Diversidad máxima","-","=",5.13,"bit","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Equitabilidad (biomasa)","-","=",0.22,"-","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Equitabilidad (densidad)","-","=",0.65,"-","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Índice biótico","-","=",1,"-","No contaminado","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Multimetric AZTI's Marine Biotic Index","-","=",0.951,"-","Muy Bueno","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Riqueza de especies","-","=",35,"Nº especies","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Abra alba","=",7,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Abra alba","=",0.0347,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Ampelisca brevicornis","=",10,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Ampelisca brevicornis","=",0.0037,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Ampelisca cavicoxa","=",47,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Ampelisca cavicoxa","=",0.0273,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Ampelisca heterodactyla","=",3,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Ampelisca heterodactyla","=",3e-04,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Asbjornsenia pygmaea","=",7,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Asbjornsenia pygmaea","=",0.011,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Autonoe spiniventris","=",7,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Autonoe spiniventris","=",0.0017,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Bathyporeia elegans","=",40,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Bathyporeia elegans","=",0.007,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Bathyporeia guilliamsoniana","=",7,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Bathyporeia guilliamsoniana","=",0.0013,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Bathyporeia pelagica","=",53,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Bathyporeia pelagica","=",0.0113,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Centraloecetes kroyeranus","=",7,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Centraloecetes kroyeranus","=",7e-04,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Chaetozone gibber","=",10,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Chaetozone gibber","=",0.007,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Diogenes curvimanus","=",240,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Diogenes curvimanus","=",8.966,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Echinocardium cordatum","=",7,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Echinocardium cordatum","=",2.6503,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Echinocyamus pusillus","=",13,"Ind/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Echinocyamus pusillus","=",0.0527,"g/m2","","-","-",0
"L-N20","06/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Eurydice truncata","=",3,"Ind/m2","","-","-",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Clorofila A","-","=",2.5,"µg/l","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","PENNALES >50 µm","=",0.08,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Abundancia (densidad)","-","=",284152,"Células/l","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Tripos minutus","=",0.04,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Riqueza de especies","-","=",30,"Nº especies","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Chaetoceros similis","=",0.06,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Chrysochromulina/Imantonia/Phaeocystis","=",33.984,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Coscinodiscus sp.","=",0.02,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","CRYPTOPHYCOPHYTA <5 µm","=",8.496,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","CRYPTOPHYCOPHYTA 5-10 µm","=",10.62,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Dictyocha fibula","=",0.48,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Eutreptiella eupharyngea","=",0.06,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Goniodoma polyedricum","=",0.02,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Gonyaulax sp.","=",0.02,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Katodinium sp.","=",0.02,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Lauderia annulata","=",0.16,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Mesodinium rubrum complex","=",0.2,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Nitzschia longissima","=",0.32,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Octactis octonaria","=",0.02,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Pedinellales","=",2.124,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Plagioselmis spp.","=",78.588,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Prorocentrum dentatum","=",0.02,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Protoperidinium bipes","=",0.02,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Protoperidinium sp.","=",0.02,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Pyramimonas sp.","=",46.728,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Teleaulax amphioxeia","=",14.868,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Teleaulax gracilis","=",21.24,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Teleaulax spp.","=",12.744,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Tripos furca","=",0.02,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Diversidad","-","=",3.117,"bit/cel","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","PENNALES 10-50 µm","=",2.124,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Skeletonema sp. 5-10 µm","=",0.08,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","Formas sin identificar (<=10 µm)","=",33.984,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Nº células","GYMNODINIALES <=20 µm","=",16.992,"cel/ml","","L","S",0
"L-N20","01/02/2023","11:24","LITORALES","Fitoplancton","Clorofila A","-","=",0.25,"µg/l","","L","F",-25
"L-O10","30/01/2023","8:41","LITORALES","Fitoplancton","Clorofila A","-","=",0.13,"µg/l","","L","F",-25
"L-O10","30/01/2023","8:41","LITORALES","Fitoplancton","Clorofila A","-","=",0.96,"µg/l","","L","S",0
"L-O10","27/11/2023","8:11","LITORALES","Fitoplancton","Clorofila A","-","=",0.82,"µg/l","","L","S",0
"L-O10","27/11/2023","8:11","LITORALES","Fitoplancton","Clorofila A","-","=",0.31,"µg/l","","L","F",-25
"L-O10","26/07/2023","8:39","LITORALES","Fitoplancton","Clorofila A","-","=",0.44,"µg/l","","L","F",-25
"L-O10","26/07/2023","8:39","LITORALES","Fitoplancton","Clorofila A","-","=",0.29,"µg/l","","L","S",0
"L-O10","04/05/2023","8:25","LITORALES","Fitoplancton","Clorofila A","-","=",1.6,"µg/l","","L","F",-25
"L-O10","04/05/2023","8:25","LITORALES","Fitoplancton","Clorofila A","-","=",1,"µg/l","","L","S",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Nototropis falcatus","=",0.001,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Onuphis eremita","=",3,"Ind/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Onuphis eremita","=",0.0033,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Owenia fusiformis","=",3,"Ind/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Owenia fusiformis","=",0.0067,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Paradoneis armata","=",113,"Ind/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Paradoneis armata","=",0.0503,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Pariambus typicus","=",3,"Ind/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Pariambus typicus","=",3e-04,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Polycirrus medusa","=",3,"Ind/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Polycirrus medusa","=",0.001,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Prionospio cristaventralis","=",33,"Ind/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Prionospio cristaventralis","=",0.016,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Pyrgiscus crenatus","=",3,"Ind/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Pyrgiscus crenatus","=",0.0057,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Scoloplos typicus","=",30,"Ind/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Scoloplos typicus","=",0.1043,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Sigalion mathildae","=",3,"Ind/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Sigalion mathildae","=",0.0503,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Spio decorata","=",3,"Ind/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Spio decorata","=",0.0017,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Spiochaetopterus costarum","=",3,"Ind/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Spiochaetopterus costarum","=",0.005,"g/m2","","-","-",0
"L-O10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Spiophanes convexus","=",30,"Ind/m2","","-","-",0
